date,state,seat,r-prob,d-prob
2014-09-14,NJ,1,1.0,99.0
2014-09-14,NM,1,1.0,99.0
2014-09-14,OK,1,99.0,1.0
2014-09-14,OK,2,99.0,1.0
2014-09-14,OR,1,4.7,95.3
2014-09-14,RI,1,1.0,99.0
2014-09-14,SC,1,82.7,17.3
2014-09-14,SC,2,99.0,1.0
2014-09-14,SD,1,90.6,9.4
2014-09-14,TN,1,99.0,1.0
2014-09-14,TX,1,97.6,2.4
2014-09-14,US,,43.5,56.5
2014-09-14,VA,1,1.2,98.8
2014-09-14,WV,1,96.8,3.2
2014-09-14,WY,1,99.0,1.0
2014-09-15,AK,1,50.0,50.0
2014-09-15,AL,1,100.0,0.0
2014-09-15,AR,1,52.5,47.5
2014-09-15,CO,1,42.9,57.1
2014-09-15,DE,1,1.0,99.0
2014-09-15,GA,1,75.9,24.1
2014-09-15,HI,1,1.0,99.0
2014-09-15,IA,1,47.6,52.4
2014-09-15,ID,1,99.0,1.0
2014-09-15,IL,1,2.7,97.3
2014-09-15,KS,1,50.0,50.0
2014-09-15,KY,1,62.3,37.7
2014-09-15,LA,1,52.7,47.4
2014-09-15,MA,1,1.0,99.0
2014-09-15,ME,1,99.5,0.5
2014-09-15,MI,1,29.2,70.8
2014-09-15,MN,1,9.6,90.5
2014-09-15,MS,1,94.1,5.9
2014-09-15,MT,1,90.0,10.0
2014-09-15,NC,1,42.2,57.8
2014-09-15,NE,1,99.0,1.0
2014-09-15,NH,1,23.1,76.9
2014-09-15,NJ,1,1.0,99.0
2014-09-15,NM,1,1.0,99.0
2014-09-15,OK,1,99.0,1.0
2014-09-15,OK,2,99.0,1.0
2014-09-15,OR,1,5.1,94.9
2014-09-15,RI,1,1.0,99.0
2014-09-15,SC,1,83.0,17.0
2014-09-15,SC,2,99.0,1.0
2014-09-15,SD,1,90.4,9.6
2014-09-15,TN,1,99.0,1.0
2014-09-15,TX,1,97.8,2.2
2014-09-15,US,,44.1,55.9
2014-09-15,VA,1,1.1,98.9
2014-09-15,WV,1,97.0,3.0
2014-09-15,WY,1,99.0,1.0
2014-09-16,AK,1,45.4,54.7
2014-09-16,AL,1,100.0,0.0
2014-09-16,AR,1,52.5,47.5
2014-09-16,CO,1,43.0,57.0
2014-09-16,DE,1,1.0,99.0
2014-09-16,GA,1,79.1,20.9
2014-09-16,HI,1,1.0,99.0
2014-09-16,IA,1,47.5,52.5
2014-09-16,ID,1,99.0,1.0
2014-09-16,IL,1,2.4,97.6
2014-09-16,KS,1,50.0,50.0
2014-09-16,KY,1,67.2,32.8
2014-09-16,LA,1,50.7,49.3
2014-09-16,MA,1,1.0,99.0
2014-09-16,ME,1,99.5,0.5
2014-09-16,MI,1,36.6,63.4
2014-09-16,MN,1,9.0,91.0
2014-09-16,MS,1,93.7,6.3
2014-09-16,MT,1,90.0,10.0
2014-09-16,NC,1,40.4,59.7
2014-09-16,NE,1,99.0,1.0
2014-09-16,NH,1,33.4,66.6
2014-09-16,NJ,1,1.0,99.0
2014-09-16,NM,1,1.0,99.0
2014-09-16,OK,1,99.0,1.0
2014-09-16,OK,2,99.0,1.0
2014-09-16,OR,1,5.1,94.9
2014-09-16,RI,1,1.0,99.0
2014-09-16,SC,1,82.8,17.2
2014-09-16,SC,2,99.0,1.0
2014-09-16,SD,1,89.3,10.7
2014-09-16,TN,1,99.0,1.0
2014-09-16,TX,1,97.5,2.5
2014-09-16,US,,47.5,52.6
2014-09-16,VA,1,1.2,98.9
2014-09-16,WV,1,97.1,2.9
2014-09-16,WY,1,99.0,1.0
2014-09-17,AK,1,43.9,56.1
2014-09-17,AL,1,100.0,0.0
2014-09-17,AR,1,52.7,47.3
2014-09-17,CO,1,39.5,60.5
2014-09-17,DE,1,1.0,99.0
2014-09-17,GA,1,79.2,20.8
2014-09-17,HI,1,1.0,99.0
2014-09-17,IA,1,52.0,48.0
2014-09-17,ID,1,99.0,1.0
2014-09-17,IL,1,2.6,97.4
2014-09-17,KS,1,50.0,50.0
2014-09-17,KY,1,66.4,33.6
2014-09-17,LA,1,64.0,36.0
2014-09-17,MA,1,1.0,99.0
2014-09-17,ME,1,99.5,0.5
2014-09-17,MI,1,29.8,70.2
2014-09-17,MN,1,9.6,90.4
2014-09-17,MS,1,93.9,6.1
2014-09-17,MT,1,90.0,10.0
2014-09-17,NC,1,41.1,58.9
2014-09-17,NE,1,99.0,1.0
2014-09-17,NH,1,34.5,65.5
2014-09-17,NJ,1,1.0,99.0
2014-09-17,NM,1,1.0,99.0
2014-09-17,OK,1,99.0,1.0
2014-09-17,OK,2,99.0,1.0
2014-09-17,OR,1,4.9,95.1
2014-09-17,RI,1,1.0,99.0
2014-09-17,SC,1,83.2,16.8
2014-09-17,SC,2,99.0,1.0
2014-09-17,SD,1,91.6,8.4
2014-09-17,TN,1,99.0,1.0
2014-09-17,TX,1,97.8,2.2
2014-09-17,US,,50.0,50.0
2014-09-17,VA,1,1.2,98.8
2014-09-17,WV,1,97.1,2.9
2014-09-17,WY,1,99.0,1.0
2014-09-18,AK,1,47.4,52.6
2014-09-18,AL,1,100.0,0.0
2014-09-18,AR,1,52.3,47.7
2014-09-18,CO,1,45.7,54.3
2014-09-18,DE,1,1.0,99.0
2014-09-18,GA,1,80.5,19.5
2014-09-18,HI,1,1.0,99.0
2014-09-18,IA,1,52.4,47.6
2014-09-18,ID,1,99.0,1.0
2014-09-18,IL,1,2.4,97.6
2014-09-18,KS,1,50.0,50.0
2014-09-18,KY,1,67.8,32.2
2014-09-18,LA,1,60.6,39.4
2014-09-18,MA,1,1.0,99.0
2014-09-18,ME,1,99.4,0.6
2014-09-18,MI,1,28.3,71.7
2014-09-18,MN,1,9.5,90.6
2014-09-18,MS,1,94.5,5.5
2014-09-18,MT,1,90.0,10.0
2014-09-18,NC,1,41.5,58.5
2014-09-18,NE,1,99.0,1.0
2014-09-18,NH,1,38.6,61.5
2014-09-18,NJ,1,1.0,99.0
2014-09-18,NM,1,1.0,99.0
2014-09-18,OK,1,99.0,1.0
2014-09-18,OK,2,99.0,1.0
2014-09-18,OR,1,3.1,96.9
2014-09-18,RI,1,1.0,99.0
2014-09-18,SC,1,83.3,16.7
2014-09-18,SC,2,99.0,1.0
2014-09-18,SD,1,90.7,9.3
2014-09-18,TN,1,99.0,1.0
2014-09-18,TX,1,97.6,2.4
2014-09-18,US,,52.2,47.8
2014-09-18,VA,1,1.3,98.8
2014-09-18,WV,1,97.2,2.8
2014-09-18,WY,1,99.0,1.0
2014-09-19,AK,1,48.4,51.6
2014-09-19,AL,1,100.0,0.0
2014-09-19,AR,1,51.8,48.2
2014-09-19,CO,1,45.7,54.4
2014-09-19,DE,1,1.0,99.0
2014-09-19,GA,1,80.2,19.8
2014-09-19,HI,1,1.0,99.0
2014-09-19,IA,1,51.9,48.1
2014-09-19,ID,1,99.0,1.0
2014-09-19,IL,1,2.8,97.2
2014-09-19,KS,1,50.0,50.0
2014-09-19,KY,1,83.2,16.8
2014-09-19,LA,1,60.9,39.1
2014-09-19,MA,1,1.0,99.0
2014-09-19,ME,1,99.5,0.5
2014-09-19,MI,1,28.5,71.5
2014-09-19,MN,1,9.0,91.0
2014-09-19,MS,1,93.9,6.1
2014-09-19,MT,1,90.0,10.0
2014-09-19,NC,1,41.3,58.7
2014-09-19,NE,1,99.0,1.0
2014-09-19,NH,1,39.0,61.0
2014-09-19,NJ,1,1.0,99.0
2014-09-19,NM,1,1.0,99.0
2014-09-19,OK,1,99.0,1.0
2014-09-19,OK,2,99.0,1.0
2014-09-19,OR,1,3.4,96.7
2014-09-19,RI,1,1.0,99.0
2014-09-19,SC,1,83.2,16.8
2014-09-19,SC,2,99.0,1.0
2014-09-19,SD,1,91.3,8.7
2014-09-19,TN,1,99.0,1.0
2014-09-19,TX,1,97.8,2.2
2014-09-19,US,,55.8,44.2
2014-09-19,VA,1,1.2,98.8
2014-09-19,WV,1,97.1,2.9
2014-09-19,WY,1,99.0,1.0
2014-09-20,AK,1,47.8,52.2
2014-09-20,AL,1,100.0,0.0
2014-09-20,AR,1,52.0,48.0
2014-09-20,CO,1,46.1,54.0
2014-09-20,DE,1,1.0,99.0
2014-09-20,GA,1,80.5,19.5
2014-09-20,HI,1,1.0,99.0
2014-09-20,IA,1,50.2,49.8
2014-09-20,ID,1,99.0,1.0
2014-09-20,IL,1,2.4,97.6
2014-09-20,KS,1,50.0,50.0
2014-09-20,KY,1,82.4,17.6
2014-09-20,LA,1,62.7,37.3
2014-09-20,MA,1,1.0,99.0
2014-09-20,ME,1,99.5,0.5
2014-09-20,MI,1,29.0,71.0
2014-09-20,MN,1,8.1,91.9
2014-09-20,MS,1,93.9,6.1
2014-09-20,MT,1,90.0,10.0
2014-09-20,NC,1,41.6,58.4
2014-09-20,NE,1,99.0,1.0
2014-09-20,NH,1,38.7,61.3
2014-09-20,NJ,1,1.0,99.0
2014-09-20,NM,1,1.0,99.0
2014-09-20,OK,1,99.0,1.0
2014-09-20,OK,2,99.0,1.0
2014-09-20,OR,1,3.3,96.7
2014-09-20,RI,1,1.0,99.0
2014-09-20,SC,1,83.2,16.8
2014-09-20,SC,2,99.0,1.0
2014-09-20,SD,1,90.5,9.5
2014-09-20,TN,1,99.0,1.0
2014-09-20,TX,1,97.8,2.2
2014-09-20,US,,55.4,44.6
2014-09-20,VA,1,1.2,98.8
2014-09-20,WV,1,97.1,2.9
2014-09-20,WY,1,99.0,1.0
2014-09-21,AK,1,47.5,52.5
2014-09-21,AL,1,100.0,0.0
2014-09-21,AR,1,52.6,47.4
2014-09-21,CO,1,45.4,54.6
2014-09-21,DE,1,1.0,99.0
2014-09-21,GA,1,80.7,19.3
2014-09-21,HI,1,1.0,99.0
2014-09-21,IA,1,50.4,49.6
2014-09-21,ID,1,99.0,1.0
2014-09-21,IL,1,2.8,97.2
2014-09-21,KS,1,50.0,50.0
2014-09-21,KY,1,83.3,16.7
2014-09-21,LA,1,61.0,39.0
2014-09-21,MA,1,1.0,99.0
2014-09-21,ME,1,99.4,0.6
2014-09-21,MI,1,28.7,71.3
2014-09-21,MN,1,9.4,90.6
2014-09-21,MS,1,94.2,5.8
2014-09-21,MT,1,90.0,10.0
2014-09-21,NC,1,41.4,58.6
2014-09-21,NE,1,99.0,1.0
2014-09-21,NH,1,39.1,60.9
2014-09-21,NJ,1,1.0,99.0
2014-09-21,NM,1,1.0,99.0
2014-09-21,OK,1,99.0,1.0
2014-09-21,OK,2,99.0,1.0
2014-09-21,OR,1,3.7,96.3
2014-09-21,RI,1,1.0,99.0
2014-09-21,SC,1,82.9,17.2
2014-09-21,SC,2,99.0,1.0
2014-09-21,SD,1,91.0,9.0
2014-09-21,TN,1,99.0,1.0
2014-09-21,TX,1,97.8,2.2
2014-09-21,US,,55.8,44.2
2014-09-21,VA,1,1.3,98.8
2014-09-21,WV,1,97.1,2.9
2014-09-21,WY,1,99.0,1.0
2014-09-22,AK,1,48.6,51.4
2014-09-22,AL,1,100.0,0.0
2014-09-22,AR,1,50.0,50.0
2014-09-22,CO,1,49.9,50.1
2014-09-22,DE,1,1.0,99.0
2014-09-22,GA,1,80.8,19.2
2014-09-22,HI,1,1.0,99.0
2014-09-22,IA,1,50.0,50.0
2014-09-22,ID,1,99.0,1.0
2014-09-22,IL,1,2.3,97.7
2014-09-22,KS,1,50.0,50.0
2014-09-22,KY,1,82.0,18.0
2014-09-22,LA,1,60.4,39.7
2014-09-22,MA,1,1.0,99.0
2014-09-22,ME,1,99.5,0.5
2014-09-22,MI,1,37.1,62.9
2014-09-22,MN,1,9.2,90.8
2014-09-22,MS,1,94.4,5.6
2014-09-22,MT,1,90.0,10.0
2014-09-22,NC,1,43.6,56.5
2014-09-22,NE,1,99.0,1.0
2014-09-22,NH,1,36.6,63.5
2014-09-22,NJ,1,1.0,99.0
2014-09-22,NM,1,1.0,99.0
2014-09-22,OK,1,99.0,1.0
2014-09-22,OK,2,99.0,1.0
2014-09-22,OR,1,3.3,96.8
2014-09-22,RI,1,1.0,99.0
2014-09-22,SC,1,82.9,17.1
2014-09-22,SC,2,99.0,1.0
2014-09-22,SD,1,90.6,9.4
2014-09-22,TN,1,99.0,1.0
2014-09-22,TX,1,97.7,2.3
2014-09-22,US,,57.4,42.6
2014-09-22,VA,1,1.3,98.7
2014-09-22,WV,1,97.2,2.8
2014-09-22,WY,1,99.0,1.0
2014-09-23,AK,1,50.0,50.0
2014-09-23,AL,1,100.0,0.0
2014-09-23,AR,1,56.9,43.2
2014-09-23,CO,1,49.4,50.6
2014-09-23,DE,1,1.0,99.0
2014-09-23,GA,1,78.3,21.7
2014-09-23,HI,1,1.0,99.0
2014-09-23,IA,1,50.1,49.9
2014-09-23,ID,1,99.0,1.0
2014-09-23,IL,1,2.2,97.8
2014-09-23,KS,1,50.0,50.0
2014-09-23,KY,1,82.8,17.3
2014-09-23,LA,1,59.6,40.4
2014-09-23,MA,1,1.0,99.0
2014-09-23,ME,1,99.5,0.5
2014-09-23,MI,1,40.0,60.0
2014-09-23,MN,1,11.6,88.4
2014-09-23,MS,1,94.3,5.7
2014-09-23,MT,1,90.0,10.0
2014-09-23,NC,1,43.3,56.7
2014-09-23,NE,1,99.0,1.0
2014-09-23,NH,1,35.7,64.3
2014-09-23,NJ,1,1.0,99.0
2014-09-23,NM,1,1.0,99.0
2014-09-23,OK,1,99.0,1.0
2014-09-23,OK,2,99.0,1.0
2014-09-23,OR,1,2.9,97.1
2014-09-23,RI,1,1.0,99.0
2014-09-23,SC,1,82.9,17.1
2014-09-23,SC,2,99.0,1.0
2014-09-23,SD,1,91.6,8.4
2014-09-23,TN,1,99.0,1.0
2014-09-23,TX,1,97.6,2.4
2014-09-23,US,,59.6,40.4
2014-09-23,VA,1,1.2,98.8
2014-09-23,WV,1,97.1,2.9
2014-09-23,WY,1,99.0,1.0
2014-09-24,AK,1,50.0,50.0
2014-09-24,AL,1,100.0,0.0
2014-09-24,AR,1,53.1,46.9
2014-09-24,CO,1,49.4,50.6
2014-09-24,DE,1,1.0,99.0
2014-09-24,GA,1,70.2,29.8
2014-09-24,HI,1,1.0,99.0
2014-09-24,IA,1,50.0,50.0
2014-09-24,ID,1,99.0,1.0
2014-09-24,IL,1,2.7,97.3
2014-09-24,KS,1,50.0,50.0
2014-09-24,KY,1,81.4,18.6
2014-09-24,LA,1,60.8,39.2
2014-09-24,MA,1,1.0,99.0
2014-09-24,ME,1,99.5,0.5
2014-09-24,MI,1,40.3,59.7
2014-09-24,MN,1,8.9,91.1
2014-09-24,MS,1,94.8,5.2
2014-09-24,MT,1,90.0,10.0
2014-09-24,NC,1,42.2,57.9
2014-09-24,NE,1,99.0,1.0
2014-09-24,NH,1,37.3,62.7
2014-09-24,NJ,1,1.0,99.0
2014-09-24,NM,1,1.0,99.0
2014-09-24,OK,1,99.0,1.0
2014-09-24,OK,2,99.0,1.0
2014-09-24,OR,1,3.6,96.4
2014-09-24,RI,1,1.0,99.0
2014-09-24,SC,1,83.4,16.7
2014-09-24,SC,2,99.0,1.0
2014-09-24,SD,1,91.9,8.1
2014-09-24,TN,1,99.0,1.0
2014-09-24,TX,1,97.7,2.3
2014-09-24,US,,57.0,43.0
2014-09-24,VA,1,1.4,98.6
2014-09-24,WV,1,97.0,3.0
2014-09-24,WY,1,99.0,1.0
2014-09-25,AK,1,51.3,48.7
2014-09-25,AL,1,100.0,0.0
2014-09-25,AR,1,53.7,46.3
2014-09-25,CO,1,50.0,50.0
2014-09-25,DE,1,1.0,99.0
2014-09-25,GA,1,70.0,30.0
2014-09-25,HI,1,1.0,99.0
2014-09-25,IA,1,50.7,49.4
2014-09-25,ID,1,99.0,1.0
2014-09-25,IL,1,2.7,97.3
2014-09-25,KS,1,50.0,50.0
2014-09-25,KY,1,81.6,18.4
2014-09-25,LA,1,60.8,39.2
2014-09-25,MA,1,1.0,99.0
2014-09-25,ME,1,99.5,0.5
2014-09-25,MI,1,39.1,60.9
2014-09-25,MN,1,8.1,91.9
2014-09-25,MS,1,94.7,5.3
2014-09-25,MT,1,90.0,10.0
2014-09-25,NC,1,42.0,58.0
2014-09-25,NE,1,99.0,1.0
2014-09-25,NH,1,37.4,62.7
2014-09-25,NJ,1,1.0,99.0
2014-09-25,NM,1,1.0,99.0
2014-09-25,OK,1,99.0,1.0
2014-09-25,OK,2,99.0,1.0
2014-09-25,OR,1,3.3,96.7
2014-09-25,RI,1,1.0,99.0
2014-09-25,SC,1,83.0,17.0
2014-09-25,SC,2,99.0,1.0
2014-09-25,SD,1,91.0,9.0
2014-09-25,TN,1,99.0,1.0
2014-09-25,TX,1,97.8,2.3
2014-09-25,US,,57.0,43.0
2014-09-25,VA,1,1.5,98.5
2014-09-25,WV,1,97.0,3.0
2014-09-25,WY,1,99.0,1.0
2014-09-26,AK,1,53.2,46.9
2014-09-26,AL,1,100.0,0.0
2014-09-26,AR,1,57.2,42.8
2014-09-26,CO,1,49.2,50.8
2014-09-26,DE,1,1.0,99.0
2014-09-26,GA,1,68.6,31.4
2014-09-26,HI,1,1.0,99.0
2014-09-26,IA,1,50.5,49.5
2014-09-26,ID,1,99.0,1.0
2014-09-26,IL,1,2.5,97.5
2014-09-26,KS,1,50.0,50.0
2014-09-26,KY,1,81.9,18.1
2014-09-26,LA,1,61.1,38.9
2014-09-26,MA,1,1.0,99.0
2014-09-26,ME,1,99.5,0.5
2014-09-26,MI,1,40.4,59.6
2014-09-26,MN,1,8.7,91.4
2014-09-26,MS,1,94.6,5.4
2014-09-26,MT,1,90.0,10.0
2014-09-26,NC,1,41.4,58.6
2014-09-26,NE,1,99.0,1.0
2014-09-26,NH,1,37.7,62.3
2014-09-26,NJ,1,1.0,99.0
2014-09-26,NM,1,1.0,99.0
2014-09-26,OK,1,99.0,1.0
2014-09-26,OK,2,99.0,1.0
2014-09-26,OR,1,1.7,98.3
2014-09-26,RI,1,1.0,99.0
2014-09-26,SC,1,83.4,16.6
2014-09-26,SC,2,99.0,1.0
2014-09-26,SD,1,90.8,9.2
2014-09-26,TN,1,99.0,1.0
2014-09-26,TX,1,97.3,2.7
2014-09-26,US,,57.7,42.3
2014-09-26,VA,1,1.4,98.6
2014-09-26,WV,1,97.2,2.8
2014-09-26,WY,1,99.0,1.0
2014-09-27,AK,1,51.1,48.9
2014-09-27,AL,1,100.0,0.0
2014-09-27,AR,1,56.8,43.2
2014-09-27,CO,1,50.0,50.0
2014-09-27,DE,1,1.0,99.0
2014-09-27,GA,1,67.0,33.0
2014-09-27,HI,1,1.0,99.0
2014-09-27,IA,1,50.7,49.3
2014-09-27,ID,1,99.0,1.0
2014-09-27,IL,1,2.4,97.7
2014-09-27,KS,1,50.0,50.0
2014-09-27,KY,1,80.5,19.5
2014-09-27,LA,1,60.5,39.5
2014-09-27,MA,1,1.0,99.0
2014-09-27,ME,1,99.5,0.5
2014-09-27,MI,1,38.5,61.5
2014-09-27,MN,1,9.0,91.0
2014-09-27,MS,1,94.2,5.8
2014-09-27,MT,1,90.0,10.0
2014-09-27,NC,1,42.6,57.4
2014-09-27,NE,1,99.0,1.0
2014-09-27,NH,1,38.2,61.8
2014-09-27,NJ,1,1.0,99.0
2014-09-27,NM,1,1.0,99.0
2014-09-27,OK,1,99.0,1.0
2014-09-27,OK,2,99.0,1.0
2014-09-27,OR,1,1.6,98.4
2014-09-27,RI,1,1.0,99.0
2014-09-27,SC,1,83.6,16.4
2014-09-27,SC,2,99.0,1.0
2014-09-27,SD,1,92.2,7.8
2014-09-27,TN,1,99.0,1.0
2014-09-27,TX,1,97.7,2.3
2014-09-27,US,,56.9,43.1
2014-09-27,VA,1,1.4,98.6
2014-09-27,WV,1,97.3,2.7
2014-09-27,WY,1,99.0,1.0
2014-09-28,AK,1,51.5,48.5
2014-09-28,AL,1,100.0,0.0
2014-09-28,AR,1,57.1,42.9
2014-09-28,CO,1,50.0,50.0
2014-09-28,DE,1,1.0,99.0
2014-09-28,GA,1,69.8,30.2
2014-09-28,HI,1,1.0,99.0
2014-09-28,IA,1,52.6,47.4
2014-09-28,ID,1,99.0,1.0
2014-09-28,IL,1,2.5,97.5
2014-09-28,KS,1,50.0,50.0
2014-09-28,KY,1,82.2,17.8
2014-09-28,LA,1,61.5,38.5
2014-09-28,MA,1,1.0,99.0
2014-09-28,ME,1,99.5,0.5
2014-09-28,MI,1,40.5,59.5
2014-09-28,MN,1,8.8,91.2
2014-09-28,MS,1,93.9,6.1
2014-09-28,MT,1,90.0,10.0
2014-09-28,NC,1,41.2,58.8
2014-09-28,NE,1,99.0,1.0
2014-09-28,NH,1,38.7,61.3
2014-09-28,NJ,1,1.0,99.0
2014-09-28,NM,1,1.0,99.0
2014-09-28,OK,1,99.0,1.0
2014-09-28,OK,2,99.0,1.0
2014-09-28,OR,1,1.5,98.5
2014-09-28,RI,1,1.0,99.0
2014-09-28,SC,1,82.9,17.1
2014-09-28,SC,2,99.0,1.0
2014-09-28,SD,1,90.4,9.6
2014-09-28,TN,1,99.0,1.0
2014-09-28,TX,1,97.7,2.3
2014-09-28,US,,58.3,41.7
2014-09-28,VA,1,1.3,98.7
2014-09-28,WV,1,97.0,3.0
2014-09-28,WY,1,99.0,1.0
2014-09-29,AK,1,52.1,47.9
2014-09-29,AL,1,100.0,0.0
2014-09-29,AR,1,56.8,43.2
2014-09-29,CO,1,50.0,50.0
2014-09-29,DE,1,1.0,99.0
2014-09-29,GA,1,69.6,30.5
2014-09-29,HI,1,1.0,99.0
2014-09-29,IA,1,52.0,48.0
2014-09-29,ID,1,99.0,1.0
2014-09-29,IL,1,2.3,97.7
2014-09-29,KS,1,50.0,50.0
2014-09-29,KY,1,81.5,18.5
2014-09-29,LA,1,60.2,39.8
2014-09-29,MA,1,1.0,99.0
2014-09-29,ME,1,99.5,0.5
2014-09-29,MI,1,39.2,60.9
2014-09-29,MN,1,8.8,91.2
2014-09-29,MS,1,94.5,5.5
2014-09-29,MT,1,90.0,10.0
2014-09-29,NC,1,42.5,57.5
2014-09-29,NE,1,99.0,1.0
2014-09-29,NH,1,37.8,62.2
2014-09-29,NJ,1,1.0,99.0
2014-09-29,NM,1,1.0,99.0
2014-09-29,OK,1,99.0,1.0
2014-09-29,OK,2,99.0,1.0
2014-09-29,OR,1,1.7,98.3
2014-09-29,RI,1,1.0,99.0
2014-09-29,SC,1,83.2,16.8
2014-09-29,SC,2,99.0,1.0
2014-09-29,SD,1,94.3,5.7
2014-09-29,TN,1,99.0,1.0
2014-09-29,TX,1,97.9,2.1
2014-09-29,US,,58.6,41.4
2014-09-29,VA,1,1.4,98.7
2014-09-29,WV,1,96.9,3.1
2014-09-29,WY,1,99.0,1.0
2014-09-30,AK,1,51.9,48.1
2014-09-30,AL,1,100.0,0.0
2014-09-30,AR,1,56.9,43.1
2014-09-30,CO,1,50.0,50.0
2014-09-30,DE,1,1.0,99.0
2014-09-30,GA,1,67.4,32.6
2014-09-30,HI,1,1.0,99.0
2014-09-30,IA,1,53.5,46.5
2014-09-30,ID,1,99.0,1.0
2014-09-30,IL,1,2.2,97.8
2014-09-30,KS,1,50.0,50.0
2014-09-30,KY,1,82.2,17.8
2014-09-30,LA,1,66.7,33.3
2014-09-30,MA,1,1.0,99.0
2014-09-30,ME,1,99.4,0.6
2014-09-30,MI,1,39.4,60.6
2014-09-30,MN,1,8.3,91.7
2014-09-30,MS,1,94.4,5.7
2014-09-30,MT,1,90.0,10.0
2014-09-30,NC,1,40.7,59.3
2014-09-30,NE,1,99.0,1.0
2014-09-30,NH,1,34.7,65.3
2014-09-30,NJ,1,1.0,99.0
2014-09-30,NM,1,1.0,99.0
2014-09-30,OK,1,99.0,1.0
2014-09-30,OK,2,99.0,1.0
2014-09-30,OR,1,1.7,98.4
2014-09-30,RI,1,1.0,99.0
2014-09-30,SC,1,83.1,16.9
2014-09-30,SC,2,99.0,1.0
2014-09-30,SD,1,94.5,5.5
2014-09-30,TN,1,99.0,1.0
2014-09-30,TX,1,97.5,2.5
2014-09-30,US,,58.8,41.2
2014-09-30,VA,1,1.2,98.8
2014-09-30,WV,1,97.3,2.7
2014-09-30,WY,1,99.0,1.0
2014-10-01,AK,1,52.1,47.9
2014-10-01,AL,1,100.0,0.0
2014-10-01,AR,1,56.7,43.3
2014-10-01,CO,1,50.0,50.0
2014-10-01,DE,1,1.0,99.0
2014-10-01,GA,1,70.8,29.2
2014-10-01,HI,1,1.0,99.0
2014-10-01,IA,1,53.4,46.6
2014-10-01,ID,1,99.0,1.0
2014-10-01,IL,1,2.0,98.0
2014-10-01,KS,1,50.0,50.0
2014-10-01,KY,1,82.7,17.3
2014-10-01,LA,1,65.3,34.7
2014-10-01,MA,1,1.0,99.0
2014-10-01,ME,1,99.5,0.5
2014-10-01,MI,1,29.4,70.6
2014-10-01,MN,1,8.4,91.6
2014-10-01,MS,1,94.6,5.4
2014-10-01,MT,1,90.0,10.0
2014-10-01,NC,1,40.9,59.1
2014-10-01,NE,1,99.0,1.0
2014-10-01,NH,1,34.5,65.5
2014-10-01,NJ,1,1.0,99.0
2014-10-01,NM,1,1.0,99.0
2014-10-01,OK,1,99.0,1.0
2014-10-01,OK,2,99.0,1.0
2014-10-01,OR,1,1.8,98.2
2014-10-01,RI,1,1.0,99.0
2014-10-01,SC,1,94.4,5.6
2014-10-01,SC,2,99.0,1.0
2014-10-01,SD,1,94.8,5.2
2014-10-01,TN,1,99.0,1.0
2014-10-01,TX,1,97.8,2.2
2014-10-01,US,,60.0,40.0
2014-10-01,VA,1,1.3,98.7
2014-10-01,WV,1,97.0,3.0
2014-10-01,WY,1,99.0,1.0
2014-10-02,AK,1,51.8,48.2
2014-10-02,AL,1,100.0,0.0
2014-10-02,AR,1,57.0,43.0
2014-10-02,CO,1,55.0,45.0
2014-10-02,DE,1,1.0,99.0
2014-10-02,GA,1,70.6,29.4
2014-10-02,HI,1,1.0,99.0
2014-10-02,IA,1,53.8,46.2
2014-10-02,ID,1,99.0,1.0
2014-10-02,IL,1,2.1,97.9
2014-10-02,KS,1,47.2,52.8
2014-10-02,KY,1,67.0,33.1
2014-10-02,LA,1,66.3,33.7
2014-10-02,MA,1,1.0,99.0
2014-10-02,ME,1,99.5,0.5
2014-10-02,MI,1,16.7,83.3
2014-10-02,MN,1,5.6,94.4
2014-10-02,MS,1,94.3,5.8
2014-10-02,MT,1,90.0,10.0
2014-10-02,NC,1,40.8,59.2
2014-10-02,NE,1,99.0,1.0
2014-10-02,NH,1,38.6,61.4
2014-10-02,NJ,1,1.0,99.0
2014-10-02,NM,1,1.0,99.0
2014-10-02,OK,1,99.0,1.0
2014-10-02,OK,2,99.0,1.0
2014-10-02,OR,1,1.5,98.5
2014-10-02,RI,1,1.0,99.0
2014-10-02,SC,1,94.5,5.5
2014-10-02,SC,2,99.0,1.0
2014-10-02,SD,1,95.9,4.1
2014-10-02,TN,1,99.0,1.0
2014-10-02,TX,1,97.3,2.7
2014-10-02,US,,54.2,45.9
2014-10-02,VA,1,1.3,98.7
2014-10-02,WV,1,93.7,6.3
2014-10-02,WY,1,99.0,1.0
2014-10-03,AK,1,51.8,48.2
2014-10-03,AL,1,100.0,0.0
2014-10-03,AR,1,57.3,42.8
2014-10-03,CO,1,53.3,46.7
2014-10-03,DE,1,1.0,99.0
2014-10-03,GA,1,68.3,31.7
2014-10-03,HI,1,1.0,99.0
2014-10-03,IA,1,53.9,46.1
2014-10-03,ID,1,99.0,1.0
2014-10-03,IL,1,2.3,97.7
2014-10-03,KS,1,47.5,52.5
2014-10-03,KY,1,69.0,31.0
2014-10-03,LA,1,65.8,34.2
2014-10-03,MA,1,1.0,99.0
2014-10-03,ME,1,99.5,0.5
2014-10-03,MI,1,18.4,81.6
2014-10-03,MN,1,6.1,93.9
2014-10-03,MS,1,94.6,5.4
2014-10-03,MT,1,90.0,10.0
